session_id,user_id,date,device,duration,title_id
S000539,U00247,2025-02-11,phone,17.0,T0026
S000540,U00158,2021-06-17,phone,21.0,T0114
S000541,U00835,2022-12-28,phone,1.0,T0081
S000542,U00089,2024-04-07,tv,13.0,T0046
S000543,U00966,2024-05-24,tv,13.0,T0113
S000544,U00575,2024-02-27,phone,1.0,T0151
S000545,U00497,2023-07-29,tv,1.0,T0123
S000546,U00840,2022-05-20,tv,-11.0,T0018
S000547,U00029,2023-10-01,phone,21.0,T0113
S000548,U00770,2020-08-10,phone,1.0,T0125
S000549,U00119,2022-06-22,phone,28.0,T0137
S000550,U00833,2025-01-06,phone,11.0,T0086
S000551,U00511,2025-08-01,pc,11.0,T0019
S000552,U00061,2025-01-29,tv,2.0,T0026
S000553,U00824,2021-12-20,tv,2.0,T0067
S000554,U00029,2025-02-01,tv,9.0,T0127
S000555,U00139,2024-01-14,tv,5.0,T0148
S000556,U00790,2021-07-20,tv,4.0,T0135
S000557,U00454,2024-08-20,phone,1.0,T0063
S000558,U00868,2024-09-17,pc,93.0,T0089
S000559,U00626,2022-08-27,phone,13.0,T0010
S000560,U00613,2024-09-28,phone,5.0,T0160
S000561,U00276,2023-09-11,tv,15.0,T0071
S000562,U00134,2020-12-03,pc,6.0,T0102
S000563,U00962,2024-04-15,phone,55.0,T0090
S000564,U00109,2024-04-01,phone,7.0,T0058
S000565,U00510,2021-10-18,tv,4.0,T0034
S000566,U00257,2024-11-02,phone,1.0,T0191
S000567,U00249,2023-12-30,tv,6.0,T0024
S000568,U00582,2025-08-01,tv,2.0,T0189
S000569,U00790,2021-04-03,tv,7.0,T0023
S000570,U00770,2023-06-25,phone,1.0,T0020
S000571,U00857,2024-09-24,tv,1.0,T0181
S000572,U00276,2025-09-19,phone,25.0,T0190
S000573,U00455,2025-01-24,pc,4.0,T0180
S000574,U00010,2025-10-19,tv,1.0,T0156
S000575,U00740,2024-10-11,tv,3.0,T0099
S000576,U00288,2024-01-16,tv,87.0,T0022
S000577,U00545,2024-02-27,tv,1.0,T0119
S000578,U00168,2025-10-02,phone,1.0,T0104
S000579,U00809,2023-12-30,tv,1.0,T0148
S000580,U00804,2023-06-06,tv,5.0,T0007
S000581,U00864,2022-01-01,tv,1.0,T0016
S000582,U00044,2024-06-25,tv,18.0,T0118
S000583,U00990,2023-09-21,phone,13.0,T0172
S000584,U00231,2020-12-23,phone,11.0,T0187
S000585,U00295,2022-11-29,tv,7.0,T0114
S000586,U00234,2022-08-14,phone,17.0,T0074
S000587,U00252,2024-09-16,tv,27.0,T0095
S000588,U00535,2025-01-19,tv,1.0,T0102
S000589,U00224,2023-09-23,phone,13.0,T0124
S000590,U00381,2025-02-24,pc,8.0,T0046
S000591,U00650,2020-05-21,tv,17.0,T0078
S000592,U00828,2025-06-03,pc,21.0,T0109
S000593,U00687,2024-03-24,tv,99.0,T0171
S000594,U00581,2025-02-08,tv,8.0,T0161
S000595,U00151,2020-07-03,phone,1.0,T0151
S000596,U00804,2023-03-29,tv,69.0,T0044
S000597,U00037,2021-09-14,pc,102.0,T0082
S000598,U00249,2025-10-29,pc,44.0,T0111
S000599,U00057,2022-05-24,pc,2.0,T0194
S000600,U00662,2022-01-14,pc,49.0,T0071
S000601,U00354,2025-07-20,phone,9.0,T0184
S000602,U00646,2022-01-26,tv,26.0,T0150
S000603,U00335,2022-08-27,tv,42.0,T0127
S000604,U00445,2024-08-07,tv,26.0,T0141
S000605,U00447,2022-06-10,phone,12.0,T0159
S000606,U00044,2024-02-10,pc,14.0,T0140
S000607,U00419,2025-02-24,tv,11.0,T0135
S000608,U00636,2023-10-14,tv,9.0,T0076
S000609,U00527,2021-02-09,phone,4.0,T0086
S000610,U00078,2025-04-28,tv,29.0,T0120
S000611,U00662,2021-07-08,phone,50.0,T0169
S000612,U00294,2023-09-04,tv,3.0,T0131
S000613,U00015,2021-03-09,,5.0,T0198
S000614,U00155,2024-01-31,tv,21.0,T0137
S000615,U00485,2023-09-11,tv,3.0,T0082
S000616,U00295,2023-02-20,tv,1.0,T0116
S000617,U00688,2020-08-11,tv,5.0,T0125
S000618,U00225,2022-12-17,tv,4.0,T0174
S000619,U00766,2024-09-11,tv,46.0,T0052
S000620,U00270,2023-08-29,tv,7.0,T0050
S000621,U00612,2023-11-10,tv,25.0,T0041
S000622,U00791,2024-03-12,pc,3.0,T0012
S000623,U00373,2023-04-01,phone,17.0,T0136
S000624,U00046,2023-04-02,phone,21.0,T0193
S000625,U00518,2024-12-10,phone,34.0,T0123
S000626,U00995,2024-05-29,phone,29.0,T0013
S000627,U00969,2021-03-05,pc,15.0,T0073
S000628,U00206,2023-11-14,tv,12.0,T0181
S000629,U00749,2024-06-27,tv,43.0,T0011
S000630,U00335,2022-05-27,tv,4.0,T0123
S000631,U00159,2022-03-09,phone,1.0,T0089
S000632,U00661,2025-06-08,tv,26.0,T0184
S000633,U00488,2022-03-08,tv,91.0,T0103
S000634,U00522,2025-01-27,tv,8.0,T0113
S000635,U00816,2024-08-27,pc,27.0,T0145
S000636,U00325,2025-05-31,phone,12.0,T0165
S000637,U00662,2022-09-07,tv,7.0,T0104
S000638,U00352,2024-03-02,tv,60.0,T0145
S000639,U00042,2025-08-22,tv,9.0,T0162
S000640,U00363,2022-09-28,phone,1.0,T0106
S000641,U00947,2023-12-06,tv,1.0,T0144
S000642,U00474,2025-01-10,tv,4.0,T0073
S000643,U00112,2024-11-19,tv,35.0,T0072
S000644,U00683,2024-01-25,pc,17.0,T0001
S000645,U00964,2025-08-17,tv,2.0,T0134
S000646,U00901,2024-08-26,pc,75.0,T0051
S000647,U00553,2022-03-07,phone,8.0,T0163
S000648,U00362,2025-01-04,pc,7.0,T0191
S000649,U00565,2021-12-27,phone,27.0,T0176
S000650,U00804,2024-02-12,tv,5.0,T0056
S000651,U00853,2024-05-03,tv,64.0,T0131
S000652,U00809,2025-08-28,pc,1.0,T0151
S000653,U00445,2024-10-05,tv,1.0,T0102
S000654,U00120,2021-11-07,tv,23.0,T0102
S000655,U00551,2024-02-09,tv,54.0,T0088
S000656,U00156,2024-02-22,tv,29.0,T0062
S000657,U00060,2024-01-27,phone,12.0,T0115
S000658,U00486,2023-04-07,tv,6.0,T0199
S000659,U00650,2020-05-08,tv,25.0,T0044
S000660,U00845,2023-02-27,pc,3.0,T0010
S000661,U00776,2021-10-11,tv,14.0,T0012
S000662,U00848,2024-07-27,phone,2.0,T0117
S000663,U00755,2025-01-18,tv,12.0,T0054
S000664,U00694,2025-01-08,tv,12.0,T0093
S000665,U00012,2023-08-03,phone,2.0,T0191
S000666,U00615,2025-06-16,phone,56.0,T0016
S000667,U00122,2023-11-21,tv,23.0,T0035
S000668,U00058,2023-05-14,,7.0,T0043
S000669,U00156,2025-02-19,tv,4.0,T0092
S000670,U00813,2022-03-08,phone,68.0,T0139
S000671,U00739,2023-09-30,pc,21.0,T0037
S000672,U00947,2022-05-23,pc,3.0,T0022
S000673,U00976,2024-07-04,phone,2.0,T0018
S000674,U00882,2022-03-11,tv,14.0,T0161
S000675,U00134,2020-10-07,tv,1.0,T0006
S000676,U00866,2024-10-22,phone,13.0,T0126
S000677,U00830,2025-10-19,tv,1.0,T0116
S000678,U00859,2024-10-11,phone,14.0,T0021
S000679,U00153,2022-05-29,phone,35.0,T0111
S000680,U00120,2022-10-06,tv,21.0,T0058
S000681,U00924,2024-10-21,phone,10.0,T0103
S000682,U00171,2025-04-14,phone,10.0,T0028
S000683,U00354,2025-01-06,tv,23.0,T0134
S000684,U00445,2024-07-23,pc,21.0,T0160
S000685,U00127,2023-07-02,phone,23.0,T0001
S000686,U00020,2024-07-22,phone,73.0,T0107
S000687,U00994,2025-07-21,tv,15.0,T0130
S000688,U00864,2021-12-26,phone,5.0,T0001
S000689,U00909,2025-07-12,pc,60.0,T0145
S000690,U00269,2024-01-30,tv,47.0,T0109
S000691,U00206,2022-10-12,phone,10.0,T0062
S000692,U00413,2022-07-22,tv,7.0,T0097
S000693,U00442,2023-08-26,pc,3.0,T0137
S000694,U00006,2021-01-31,pc,21.0,T0129
S000695,U00772,2022-04-17,pc,11.0,T0156
S000696,U00997,2022-12-26,tv,20.0,T0007
S000697,U00510,2021-06-09,tv,13.0,T0158
S000698,U00377,2021-06-30,phone,2.0,T0008
S000699,U00380,2022-12-28,tv,28.0,T0131
S000700,U00101,2025-10-01,phone,6.0,T0070
S000701,U00251,2025-08-11,tv,1.0,T0013
S000702,U00489,2024-07-26,pc,30.0,T0138
S000703,U00423,2022-06-08,phone,75.0,T0111
S000704,U00526,2021-11-25,phone,16.0,T0134
S000705,U00841,2022-10-14,tv,65.0,T0076
S000706,U00212,2023-09-15,phone,3.0,T0056
S000707,U00029,2023-03-29,,17.0,T0125
S000708,U00038,2024-07-02,phone,40.0,T0044
S000709,U00135,2024-06-03,phone,14.0,T0163
S000710,U00552,2023-04-29,tv,1.0,T0137
S000711,U00798,2022-12-27,pc,4.0,T0200
S000712,U00875,2020-07-31,tv,10.0,T0006
S000713,U00625,2021-03-24,phone,1.0,T0118
S000714,U00390,2024-05-22,phone,66.0,T0112
S000715,U00155,2023-05-03,pc,18.0,T0172
S000716,U00388,2023-11-29,tv,9.0,T0085
S000717,U00322,2023-10-09,,4.0,T0188
S000718,U00858,2024-02-03,pc,10.0,T0048
S000719,U00475,2023-09-22,,38.0,T0171
S000720,U00212,2025-01-21,phone,9.0,T0105
S000721,U00272,2021-04-17,tv,7.0,T0189
S000722,U00137,2024-10-29,phone,1.0,T0044
S000723,U00915,2024-03-08,phone,3.0,T0053
S000724,U00048,2024-01-03,tv,121.0,T0113
S000725,U00014,2024-07-04,tv,72.0,T0111
S000726,U00178,2020-05-16,pc,6.0,T0030
S000727,U00800,2023-11-09,pc,7.0,T0131
S000728,U00502,2023-12-15,pc,14.0,T0082
S000729,U00614,2023-11-24,tv,4.0,T0031
S000730,U00345,2023-11-12,phone,28.0,T0103
S000731,U00070,2023-07-11,tv,37.0,T0140
S000732,U00847,2020-03-20,phone,9.0,T0007
S000733,U00183,2023-04-29,tv,9.0,T0185
S000734,U00033,2023-10-14,phone,39.0,T0123
S000735,U00554,2022-08-18,,1.0,T0053
S000736,U00088,2023-03-31,pc,19.0,T0151
S000737,U00101,2024-08-24,tv,1.0,T0169
S000738,U00793,2024-09-11,tv,8.0,T0192
S000739,U00478,2020-09-21,phone,1.0,T0159
S000740,U00226,2023-05-29,phone,5.0,T0041
S000741,U00336,2023-01-04,phone,57.0,T0033
S000742,U00723,2024-11-29,tv,1.0,T0042
S000743,U00068,2024-04-17,tv,92.0,T0176
S000744,U00119,2025-05-26,,1.0,T0061
S000745,U00604,2023-10-27,tv,1.0,T0067
S000746,U00595,2024-08-30,tv,1.0,T0179
S000747,U00973,2022-09-13,tv,92.0,T0041
S000748,U00359,2022-05-31,tv,25.0,T0082
S000749,U00066,2024-09-02,phone,2.0,T0060
S000750,U00520,2021-11-01,phone,1.0,T0061
S000751,U00630,2025-02-11,tv,2.0,T0120
S000752,U00140,2021-09-14,phone,7.0,T0149
S000753,U00535,2025-02-09,tv,14.0,T0054
S000754,U00186,2025-04-01,pc,7.0,T0008
S000755,U00838,2025-03-27,pc,5.0,T0128
S000756,U00827,2025-05-30,pc,16.0,T0110
S000757,U00418,2025-02-05,pc,1.0,T0132
S000758,U00966,2025-10-18,tv,1.0,T0091
S000759,U00977,2023-11-26,tv,1.0,T0156
S000760,U00131,2024-02-19,tv,3.0,T0125
S000761,U00353,2022-01-11,tv,2.0,T0152
S000762,U00590,2024-10-09,pc,1.0,T0147
S000763,U00089,2024-02-07,,1.0,T0100
S000764,U00370,2023-08-04,phone,1.0,T0065
S000765,U00247,2025-01-13,,17.0,T0117
S000766,U00950,2025-05-26,pc,13.0,T0128
S000767,U00401,2022-05-23,phone,17.0,T0115
S000768,U00756,2020-08-21,tv,2.0,T0105
S000769,U00374,2023-05-20,tv,13.0,T0069
S000770,U00133,2024-09-27,pc,109.0,T0027
S000771,U00853,2024-06-27,phone,3.0,T0086
S000772,U00002,2020-08-02,pc,15.0,T0177
S000773,U00055,2025-01-06,pc,7.0,T0144
S000774,U00351,2024-08-09,pc,9.0,T0151
S000775,U00681,2023-02-10,tv,39.0,T0148
S000776,U00332,2025-10-29,pc,4.0,T0185
S000777,U00068,2024-05-11,tv,1.0,T0046
S000778,U00302,2022-03-18,phone,71.0,T0145
S000779,U00229,2025-07-26,pc,16.0,T0014
S000780,U00005,2024-11-07,phone,10.0,T0049
S000781,U00517,2024-11-22,tv,1.0,T0006
S000782,U00119,2025-03-14,tv,1.0,T0087
S000783,U00271,2025-06-05,tv,1.0,T0029
S000784,U00636,2025-09-20,phone,8.0,T0078
S000785,U00719,2023-10-02,tv,13.0,T0027
S000786,U00248,2024-06-18,tv,20.0,T0008
S000787,U00317,2023-04-13,phone,5.0,T0096
S000788,U00230,2025-08-27,tv,10.0,T0083
S000789,U00957,2024-06-02,phone,1.0,T0084
S000790,U00183,2023-03-07,phone,16.0,T0070
S000791,U00178,2022-02-20,pc,5.0,T0082
S000792,U00433,2021-10-18,phone,3.0,T0001
S000793,U00182,2024-03-17,tv,7.0,T0096
S000794,U00156,2023-08-14,tv,9.0,T0170
S000795,U00101,2024-09-26,pc,12.0,T0028
S000796,U00635,2022-04-01,phone,13.0,T0029
S000797,U00601,2020-11-05,phone,60.0,T0157
S000798,U00643,2024-03-11,tv,5.0,T0101
S000799,U00767,2021-04-05,tv,30.0,T0052
S000800,U00312,2023-03-09,pc,1.0,T0157
S000801,U00915,2023-08-23,tv,18.0,T0065
S000802,U00728,2021-04-05,tv,1.0,T0121
S000803,U00796,2023-04-24,phone,12.0,T0112
S000804,U00715,2022-09-23,tv,1.0,T0034
S000805,U00345,2024-04-22,tv,1.0,T0152
S000806,U00267,2024-12-18,phone,5.0,T0124
S000807,U00410,2024-10-15,pc,15.0,T0042
S000808,U00102,2024-12-05,tv,1.0,T0152
S000809,U00440,2024-03-11,,32.0,T0125
S000810,U00042,2023-09-01,pc,6.0,T0171
S000811,U00004,2022-10-28,tv,21.0,T0165
S000812,U00929,2024-01-13,pc,10.0,T0064
S000813,U00684,2021-05-18,phone,3.0,T0188
S000814,U00547,2024-05-30,pc,1.0,T0007
S000815,U00329,2025-02-04,tv,1.0,T0067
S000816,U00552,2022-07-22,pc,7.0,T0122
S000817,U00879,2024-01-06,phone,14.0,T0107
S000818,U00646,2023-02-12,pc,1.0,T0046
S000819,U00591,2024-03-21,phone,6.0,T0040
S000820,U00449,2021-03-20,phone,63.0,T0157
S000821,U00335,2024-12-02,phone,12.0,T0176
S000822,U00690,2023-09-26,phone,12.0,T0136
S000823,U00977,2024-12-06,phone,43.0,T0107
S000824,U00412,2024-08-10,tv,1.0,T0155
S000825,U00380,2023-02-06,tv,1.0,T0049
S000826,U00415,2025-05-16,phone,13.0,T0194
S000827,U00412,2024-12-28,phone,4.0,T0025
S000828,U00987,2021-07-02,tv,9.0,T0117
S000829,U00696,2024-11-02,pc,2.0,T0069
S000830,U00347,2025-06-07,tv,12.0,T0181
S000831,U00356,2021-03-14,phone,4.0,T0049
S000832,U00419,2025-01-11,phone,20.0,T0129
S000833,U00037,2025-06-10,tv,21.0,T0032
S000834,U00508,2022-06-18,tv,15.0,T0037
S000835,U00801,2021-12-07,phone,12.0,T0084
S000836,U00655,2022-06-05,phone,8.0,T0160
S000837,U00187,2024-01-28,phone,4.0,T0056
S000838,U00723,2025-05-01,phone,1.0,T0139
S000839,U00712,2022-12-03,tv,57.0,T0115
S000840,U00248,2024-05-31,phone,104.0,T0196
S000841,U00613,2025-09-28,phone,2.0,T0061
S000842,U00600,2024-05-05,tv,1.0,T0049
S000843,U00832,2023-09-04,phone,4.0,T0181
S000844,U00137,2023-05-12,phone,1.0,T0067
S000845,U00185,2022-06-10,tv,5.0,T0043
S000846,U00475,2023-06-15,tv,1.0,T0165
S000847,U00043,2024-10-15,tv,64.0,T0163
S000848,U00403,2024-03-13,pc,1.0,T0013
S000849,U00779,2024-09-01,tv,5.0,T0172
S000850,U00151,2022-12-19,tv,67.0,T0127
S000851,U00448,2021-10-28,tv,4.0,T0056
S000852,U00987,2022-01-13,phone,36.0,T0108
S000853,U00492,2023-05-23,phone,1.0,T0048
S000854,U00485,2022-09-01,tv,51.0,T0034
S000855,U00542,2024-09-15,pc,35.0,T0027
S000856,U00180,2024-07-06,pc,9.0,T0034
S000857,U00150,2022-03-30,tv,1.0,T0117
S000858,U00669,2023-07-04,tv,47.0,T0163
S000859,U00383,2023-09-11,phone,1.0,T0098
S000860,U00273,2024-08-17,tv,6.0,T0004
S000861,U00031,2024-11-15,tv,1.0,T0086
S000862,U00839,2020-06-08,tv,1.0,T0150
S000863,U00033,2023-03-23,,10.0,T0168
S000864,U00744,2020-07-26,tv,8.0,T0147
S000865,U00369,2024-10-26,tv,10.0,T0074
S000866,U00589,2020-10-08,pc,4.0,T0130
S000867,U00231,2021-12-12,phone,4.0,T0014
S000868,U00155,2023-12-31,pc,1.0,T0082
S000869,U00515,2024-02-27,phone,12.0,T0108
S000870,U00689,2024-02-17,phone,19.0,T0006
S000871,U00185,2022-06-06,pc,8.0,T0003
S000872,U00426,2023-12-01,pc,57.0,T0161
S000873,U00432,2021-02-07,tv,6.0,T0045
S000874,U00201,2024-12-24,tv,7.0,T0026
S000875,U00549,2023-07-15,tv,1.0,T0119
S000876,U00148,2025-04-29,tv,24.0,T0057
S000877,U00494,2023-02-02,phone,27.0,T0196
S000878,U00117,2024-03-30,phone,38.0,T0190
S000879,U00475,2024-01-19,tv,4.0,T0165
S000880,U00296,2023-06-18,phone,1.0,T0061
S000881,U00441,2025-09-24,pc,85.0,T0176
S000882,U00424,2021-12-04,,8.0,T0052
S000883,U00901,2024-09-01,tv,64.0,T0048
S000884,U00478,2020-08-30,pc,9.0,T0195
S000885,U00809,2024-05-12,tv,6.0,T0135
S000886,U00212,2023-11-25,phone,16.0,T0018
S000887,U00338,2024-04-10,tv,6.0,T0178
S000888,U00078,2025-06-24,pc,1.0,T0033
S000889,U00409,2024-10-20,tv,5.0,T0137
S000890,U00663,2022-03-31,phone,1.0,T0088
S000891,U00829,2024-10-09,phone,8.0,T0004
S000892,U00550,2024-06-01,tv,1.0,T0158
S000893,U00635,2022-01-26,tv,8.0,T0138
S000894,U00174,2023-07-05,pc,5.0,T0177
S000895,U00037,2021-05-27,phone,4.0,T0123
S000896,U00782,2021-09-01,tv,11.0,T0152
S000897,U00165,2025-07-30,phone,11.0,T0182
S000898,U00099,2023-03-20,phone,105.0,T0196
S000899,U00937,2024-12-01,pc,37.0,T0113
S000900,U00964,2025-07-25,phone,6.0,T0004
S000901,U00604,2025-04-30,pc,80.0,T0070
S000902,U00364,2025-05-14,tv,31.0,T0124
S000903,U00824,2023-09-01,pc,60.0,T0022
S000904,U00193,2024-04-07,phone,7.0,T0024
S000905,U00418,2025-06-13,phone,1.0,T0079
S000906,U00344,2021-01-17,phone,26.0,T0183
S000907,U00910,2024-05-31,phone,8.0,T0065
S000908,U00916,2025-01-21,tv,10.0,T0188
S000909,U00644,2023-07-17,tv,42.0,T0161
S000910,U00114,2025-05-25,tv,4.0,T0061
S000911,U00473,2024-03-11,tv,27.0,T0047
S000912,U00229,2025-09-24,tv,27.0,T0166
S000913,U00872,2023-11-04,tv,10.0,T0152
S000914,U00139,2023-05-08,phone,84.0,T0127
S000915,U00053,2025-07-08,tv,6.0,T0196
S000916,U00695,2022-06-29,tv,1.0,T0021
S000917,U00442,2023-10-10,phone,18.0,T0078
S000918,U00830,2024-03-19,pc,14.0,T0121
S000919,U00077,2020-08-11,phone,19.0,T0015
S000920,U00793,2025-10-15,tv,86.0,T0196
S000921,U00037,2021-09-04,phone,6.0,T0115
S000922,U00029,2022-11-02,tv,9.0,T0062
S000923,U00450,2023-02-06,tv,79.0,T0048
S000924,U00206,2023-11-14,phone,11.0,T0001
S000925,U00580,2021-11-14,phone,14.0,T0119
S000926,U00028,2024-01-15,phone,3.0,T0196
S000927,U00035,2022-01-08,tv,2.0,T0008
S000928,U00722,2021-10-20,tv,44.0,T0083
S000929,U00198,2024-01-06,pc,23.0,T0133
S000930,U00651,2022-01-12,tv,2.0,T0087
S000931,U00744,2020-08-17,,52.0,T0131
S000932,U00058,2021-11-12,phone,33.0,T0143
S000933,U00763,2021-11-26,tv,31.0,T0194
S000934,U00253,2021-10-29,tv,5.0,T0121
S000935,U00377,2021-12-11,pc,1.0,T0142
S000936,U00091,2024-12-25,tv,6.0,T0061
S000937,U00830,2023-03-08,pc,13.0,T0031
S000938,U00544,2024-06-18,tv,10.0,T0020
S000939,U00492,2023-07-26,tv,12.0,T0022
S000940,U00968,2024-09-22,phone,1.0,T0166
S000941,U00324,2022-02-17,pc,1.0,T0009
S000942,U00878,2022-08-28,phone,3.0,T0097
S000943,U00712,2022-01-19,tv,14.0,T0123
S000944,U00926,2024-05-26,tv,1.0,T0135
S000945,U00900,2024-05-28,tv,10.0,T0014
S000946,U00987,2025-05-14,pc,6.0,T0173
S000947,U00133,2024-09-21,tv,36.0,T0088
S000948,U00788,2025-04-16,phone,3.0,T0004
S000949,U00795,2025-02-17,tv,8.0,T0027
S000950,U00638,2025-05-07,tv,20.0,T0172
S000951,U00262,2022-07-31,tv,6.0,T0189
S000952,U00964,2025-03-22,pc,12.0,T0151
S000953,U00192,2021-04-08,phone,1.0,T0067
S000954,U00487,2024-08-11,tv,32.0,T0190
S000955,U00501,2023-01-29,tv,11.0,T0056
S000956,U00162,2025-06-20,tv,3.0,T0047
S000957,U00715,2022-10-20,tv,108.0,T0153
S000958,U00096,2021-11-09,tv,2.0,T0065
S000959,U00687,2022-09-14,tv,4.0,T0104
S000960,U00841,2022-12-26,phone,3.0,T0133
S000961,U00338,2023-09-13,pc,6.0,T0034
S000962,U00697,2021-11-05,phone,23.0,T0186
S000963,U00156,2024-10-21,tv,20.0,T0034
S000964,U00839,2020-05-19,tv,31.0,T0199
S000965,U00950,2024-03-28,tv,2.0,T0056
S000966,U00153,2024-03-14,tv,63.0,T0084
S000967,U00686,2022-12-13,phone,18.0,T0051
S000968,U00492,2023-08-12,tv,1.0,T0108
S000969,U00514,2022-12-12,,11.0,T0001
S000970,U00695,2024-11-11,pc,26.0,T0035
S000971,U00478,2020-11-25,tv,16.0,T0104
S000972,U00590,2023-03-14,phone,1.0,T0139
S000973,U00215,2024-07-13,tv,3.0,T0193
S000974,U00363,2025-09-27,phone,4.0,T0168
S000975,U00855,2022-05-03,tv,1.0,T0185
S000976,U00113,2022-10-03,phone,2.0,T0160
S000977,U00587,2021-06-01,phone,28.0,T0156
S000978,U00178,2020-03-22,phone,21.0,T0070
S000979,U00839,2020-07-12,phone,10.0,T0182
S000980,U00563,2024-02-27,pc,46.0,T0193
S000981,U00390,2024-06-15,pc,1.0,T0103
S000982,U00235,2022-09-13,pc,5.0,T0025
S000983,U00427,2022-07-26,phone,38.0,T0009
S000984,U00957,2024-09-07,phone,1.0,T0099
S000985,U00494,2023-04-03,tv,6.0,T0127
S000986,U00459,2024-04-02,tv,16.0,T0111
S000987,U00740,2024-12-11,phone,30.0,T0180
S000988,U00364,2022-05-26,pc,3.0,T0108
S000989,U00415,2024-02-29,phone,15.0,T0133
S000990,U00325,2023-08-31,tv,3.0,T0152
S000991,U00152,2023-02-14,tv,9.0,T0179
S000992,U00702,2020-11-22,tv,5.0,T0122
S000993,U00862,2021-02-25,phone,6.0,T0112
S000994,U00899,2025-04-12,phone,31.0,T0016
S000995,U00867,2022-12-20,pc,6.0,T0129
S000996,U00441,2020-10-21,pc,5.0,T0036
S000997,U00268,2024-11-30,pc,4.0,T0074
S000998,U00629,2023-11-16,pc,91.0,T0107
S000999,U00953,2025-05-22,phone,7.0,T0017
S001000,U00722,2025-07-18,phone,18.0,T0139
S001001,U00483,2022-01-04,phone,12.0,T0057
S001002,U00684,2021-05-24,pc,7.0,T0103
S001003,U00766,2025-08-27,pc,8.0,T0071
S001004,U00916,2024-12-26,tv,21.0,T0072
S001005,U00756,2025-02-15,pc,8.0,T0079
S001006,U00423,2022-11-16,phone,10.0,T0011
S001007,U00258,2025-09-03,phone,1.0,T0040
S001008,U00487,2023-12-05,tv,11.0,T0158
S001009,U00315,2024-03-16,phone,2.0,T0025
S001010,U00942,2025-07-12,pc,5.0,T0100
S001011,U00493,2021-09-18,tv,7.0,T0029
S001012,U00461,2022-12-22,pc,12.0,T0108
S001013,U00335,2023-09-25,tv,39.0,T0129
S001014,U00632,2025-04-05,phone,35.0,T0094
S001015,U00499,2024-07-06,pc,72.0,T0155
S001016,U00130,2024-04-07,tv,6.0,T0054
S001017,U00858,2025-02-02,pc,76.0,T0112
S001018,U00347,2025-01-26,tv,7.0,T0056
S001019,U00423,2024-09-23,phone,3.0,T0102
S001020,U00193,2025-06-22,phone,16.0,T0013
S001021,U00536,2024-12-27,tv,5.0,T0054
S001022,U00693,2024-06-29,tv,1.0,T0142
S001023,U00868,2024-09-17,tv,13.0,T0156
S001024,U00050,2022-07-14,pc,8.0,T0055
S001025,U00973,2022-09-24,,14.0,T0052
S001026,U00695,2023-04-16,phone,61.0,T0060
S001027,U00269,2024-09-10,tv,1.0,T0056
S001028,U00192,2021-05-12,phone,17.0,T0199
S001029,U00279,2022-02-02,tv,22.0,T0131
S001030,U00864,2022-01-14,pc,9.0,T0078
S001031,U00275,2024-01-21,phone,7.0,T0093
S001032,U00451,2024-11-11,tv,20.0,T0103
S001033,U00695,2024-01-04,tv,80.0,T0111
S001034,U00860,2021-11-02,phone,9.0,T0078
S001035,U00652,2024-06-10,pc,32.0,T0195
S001036,U00747,2024-11-20,tv,20.0,T0059
S001037,U00170,2025-06-11,pc,23.0,T0086
S001038,U00864,2021-12-31,tv,52.0,T0002
S001039,U00260,2025-06-24,phone,41.0,T0099
S001040,U00130,2024-01-07,pc,9.0,T0171
S001041,U00976,2024-05-20,tv,73.0,T0200
S001042,U00188,2025-08-25,tv,16.0,T0095
S001043,U00137,2022-06-04,pc,10.0,T0028
S001044,U00615,2025-09-18,tv,10.0,T0144
S001045,U00303,2023-04-01,tv,82.0,T0129
S001046,U00134,2021-07-27,tv,28.0,T0192
S001047,U00590,2023-05-17,phone,17.0,T0102
S001048,U00754,2025-07-09,tv,20.0,T0001
S001049,U00785,2025-07-01,pc,19.0,T0181
S001050,U00155,2023-08-30,tv,15.0,T0136
S001051,U00540,2023-09-04,tv,51.0,T0161
S001052,U00802,2024-09-11,tv,2.0,T0024
S001053,U00160,2021-12-29,phone,34.0,T0092
S001054,U00196,2022-10-08,tv,27.0,T0092
S001055,U00003,2023-04-13,tv,10.0,T0054
S001056,U00504,2021-01-14,tv,10.0,T0170
S001057,U00185,2022-06-03,phone,11.0,T0038
S001058,U00718,2022-04-28,phone,38.0,T0015
S001059,U00963,2020-10-09,tv,36.0,T0047
S001060,U00197,2022-02-08,tv,1.0,T0198
S001061,U00643,2023-06-07,phone,4.0,T0023
S001062,U00198,2024-03-05,phone,8.0,T0117
S001063,U00019,2024-06-30,tv,36.0,T0037
S001064,U00753,2022-11-19,,27.0,T0079
S001065,U00424,2022-01-24,phone,1.0,T0111
S001066,U00946,2024-02-07,tv,1.0,T0004
S001067,U00516,2025-03-13,phone,7.0,T0049
S001068,U00157,2025-06-20,phone,3.0,T0118
S001069,U00438,2024-07-12,tv,10.0,T0003
S001070,U00190,2024-04-20,phone,7.0,T0099
S001071,U00865,2023-11-21,tv,5.0,T0121
S001072,U00685,2025-04-19,tv,7.0,T0044
S001073,U00330,2022-06-10,pc,13.0,T0033
S001074,U00508,2022-09-13,phone,36.0,T0099
S001075,U00664,2024-07-14,phone,5.0,T0144
S001076,U00776,2020-07-17,tv,7.0,T0003
